0.000000 1.65e-08 1.81482e-14 -9.76141e-09 8.1282e-14 6.64112e-09 -7.51775e-14
0.068855 1.25705e-05 -3.6905e-08 -7.34664e-06 8.54908e-08 5.0476e-06 -7.07643e-08
0.137711 2.03551e-05 -2.71541e-07 -1.17902e-05 3.45696e-07 8.14364e-06 -2.69684e-07
0.206566 2.6199e-05 -7.76339e-07 -1.50782e-05 7.79612e-07 1.04307e-05 -5.87941e-07
0.275421 3.14765e-05 -1.5716e-06 -1.80291e-05 1.39271e-06 1.24585e-05 -1.0287e-06
0.344276 3.68509e-05 -2.67799e-06 -2.10235e-05 2.2019e-06 1.44884e-05 -1.60393e-06
0.413132 4.26489e-05 -4.13025e-06 -2.42402e-05 3.23417e-06 1.66452e-05 -2.33186e-06
0.481987 4.90434e-05 -5.97817e-06 -2.7768e-05 4.52444e-06 1.89896e-05 -3.23543e-06
0.550842 5.61386e-05 -8.28476e-06 -3.16557e-05 6.11405e-06 2.15533e-05 -4.34125e-06
0.619698 6.40088e-05 -1.11245e-05 -3.59345e-05 8.04993e-06 2.43541e-05 -5.67913e-06
0.688553 7.27146e-05 -1.45826e-05 -4.06268e-05 1.03842e-05 2.74031e-05 -7.28173e-06
0.757408 8.23099e-05 -1.87542e-05 -4.57497e-05 1.3174e-05 3.07064e-05 -9.18439e-06
0.826263 9.28436e-05 -2.37447e-05 -5.13159e-05 1.64814e-05 3.42669e-05 -1.14249e-05
0.895119 0.00010436 -2.96699e-05 -5.73335e-05 2.03733e-05 3.80837e-05 -1.40435e-05
0.963974 0.000116898 -3.66559e-05 -6.38055e-05 2.49214e-05 4.2152e-05 -1.70823e-05
1.032829 0.000130491 -4.48395e-05 -7.07292e-05 3.02018e-05 4.64629e-05 -2.05853e-05
1.101685 0.000145163 -5.4368e-05 -7.80956e-05 3.62946e-05 5.10026e-05 -2.45978e-05
1.170540 0.000160931 -6.5399e-05 -8.5888e-05 4.32838e-05 5.57524e-05 -2.91663e-05
1.239395 0.000177799 -7.81006e-05 -9.40818e-05 5.12566e-05 6.0688e-05 -3.43376e-05
1.308250 0.000195762 -9.26506e-05 -0.000102643 6.03026e-05 6.57789e-05 -4.01585e-05
1.377106 0.0002148 -0.000109236 -0.000111529 7.05136e-05 7.09887e-05 -4.66751e-05
1.445961 0.000234877 -0.000128053 -0.000120684 8.19818e-05 7.62741e-05 -5.39322e-05
1.514816 0.00025594 -0.000149305 -0.000130045 9.47999e-05 8.15852e-05 -6.19722e-05
1.583672 0.00027792 -0.000173202 -0.000139533 0.000109059 8.68649e-05 -7.08348e-05
1.652527 0.000300725 -0.00019996 -0.00014906 0.000124849 9.20494e-05 -8.05558e-05
1.721382 0.000324243 -0.000229797 -0.000158524 0.000142254 9.70675e-05 -9.1166e-05
1.790237 0.00034834 -0.000262936 -0.000167808 0.000161355 0.000101841 -0.000102691
1.859093 0.000372855 -0.000299598 -0.000176785 0.000182225 0.000106287 -0.000115149
