0.950000 5.45204e-10 -6.5569e-11 
0.963771 8.19922e-09 -1.32777e-09 
0.977542 -1.15332e-08 1.60915e-08 
0.991313 -2.94945e-08 -1.74705e-08 
1.005084 2.5619e-09 -5.1146e-08 
1.018855 5.53676e-08 -4.32145e-08 
1.032626 9.10117e-08 4.30459e-09 
1.046397 9.02488e-08 6.9092e-08 
1.060168 5.21344e-08 1.2748e-07 
1.073940 -1.3318e-08 1.62651e-07 
1.087711 -9.18225e-08 1.66289e-07 
1.101482 -1.69206e-07 1.37321e-07 
1.115253 -2.33747e-07 7.97968e-08 
1.129024 -2.77108e-07 8.17609e-10 
1.142795 -2.94411e-07 -9.11484e-08 
1.156566 -2.8387e-07 -1.87488e-07 
1.170337 -2.46215e-07 -2.80254e-07 
1.184108 -1.84079e-07 -3.62654e-07 
1.197879 -1.01412e-07 -4.29283e-07 
1.211650 -2.96985e-09 -4.76197e-07 
1.225421 1.06108e-07 -5.00862e-07 
1.239192 2.20628e-07 -5.02034e-07 
1.252963 3.35602e-07 -4.79603e-07 
1.266734 4.46425e-07 -4.34412e-07 
1.280505 5.48999e-07 -3.68079e-07 
1.294276 6.39809e-07 -2.82824e-07 
1.308047 7.15959e-07 -1.81311e-07 
1.321819 7.75182e-07 -6.64997e-08 
1.335590 8.15823e-07 5.8473e-08 
1.349361 8.36807e-07 1.90406e-07 
1.363132 8.37599e-07 3.26122e-07 
1.376903 8.18155e-07 4.62542e-07 
1.390674 7.78865e-07 5.96741e-07 
1.404445 7.20503e-07 7.26e-07 
1.418216 6.44164e-07 8.47834e-07 
1.431987 5.51219e-07 9.60019e-07 
1.445758 4.43257e-07 1.06061e-06 
1.459529 3.2204e-07 1.14793e-06 
1.473300 1.89455e-07 1.22061e-06 
1.487071 4.74775e-08 1.27754e-06 
1.500842 -1.01869e-07 1.3179e-06 
1.514613 -2.56546e-07 1.34112e-06 
1.528384 -4.14526e-07 1.34688e-06 
1.542155 -5.73824e-07 1.3351e-06 
1.555927 -7.32513e-07 1.30591e-06 
1.569698 -8.88748e-07 1.25963e-06 
1.583469 -1.04078e-06 1.19677e-06 
1.597240 -1.18696e-06 1.11801e-06 
1.611011 -1.32577e-06 1.02414e-06 
1.624782 -1.45581e-06 9.16108e-07 
1.638553 -1.57582e-06 7.94949e-07 
1.652324 -1.68467e-06 6.61793e-07 
1.666095 -1.78135e-06 5.17842e-07 
1.679866 -1.86502e-06 3.64355e-07 
1.693637 -1.93497e-06 2.02634e-07 
1.707408 -1.9906e-06 3.40099e-08 
1.721179 -2.03146e-06 -1.4017e-07 
1.734950 -2.05724e-06 -3.18553e-07 
1.748721 -2.06772e-06 -4.99794e-07 
1.762492 -2.06284e-06 -6.82564e-07 
1.776263 -2.04261e-06 -8.65558e-07 
1.790034 -2.00718e-06 -1.04751e-06 
1.803806 -1.95678e-06 -1.22717e-06 
1.817577 -1.89173e-06 -1.40338e-06 
1.831348 -1.81246e-06 -1.57499e-06 
1.845119 -1.71944e-06 -1.74093e-06 
1.858890 -1.61326e-06 -1.90018e-06 
1.872661 -1.49453e-06 -2.0518e-06 
1.886432 -1.36396e-06 -2.19489e-06 
1.900203 -1.22226e-06 -2.32864e-06 
1.913974 -1.07024e-06 -2.45231e-06 
1.927745 -9.08719e-07 -2.56523e-06 
1.941516 -7.38548e-07 -2.66678e-06 
1.955287 -5.60613e-07 -2.75645e-06 
1.969058 -3.75818e-07 -2.83377e-06 
1.982829 -1.85082e-07 -2.89836e-06 
1.996600 1.06643e-08 -2.9499e-06 
2.010371 2.10487e-07 -2.98814e-06 
2.024142 4.1345e-07 -3.0129e-06 
