0.000000 0.0017053 -1.51428e-09 0.000590808 -1.92015e-08 0.000748131 -1.27227e-08
0.034428 1.90902 0.00106367 0.66599 -0.0189908 0.83478 -0.0120087
0.068855 4.13272 0.0107769 1.43947 -0.0747453 1.79994 -0.0452844
0.103283 6.54149 0.0307049 2.25961 -0.165304 2.83653 -0.0965091
0.137711 9.01006 0.0526909 3.06992 -0.288387 3.8878 -0.163527
0.172138 11.4258 0.0612339 3.82453 -0.441224 4.90064 -0.245444
0.206566 13.6949 0.0364873 4.48948 -0.620359 5.82935 -0.342494
0.240993 15.7465 -0.0425635 5.04066 -0.821601 6.64136 -0.455605
0.275421 17.5343 -0.195207 5.46296 -1.04012 7.31836 -0.585828
0.309849 19.0326 -0.436804 5.75276 -1.27054 7.85052 -0.733981
0.344276 20.2327 -0.777405 5.91842 -1.50702 8.23198 -0.900486
0.378704 21.141 -1.22108 5.9746 -1.74357 8.46421 -1.08507
0.413132 21.7784 -1.76586 5.93524 -1.97469 8.56104 -1.28633
0.447559 22.175 -2.40433 5.81304 -2.19563 8.54473 -1.5016
0.481987 22.3633 -3.12488 5.62431 -2.40249 8.43503 -1.72741
0.516415 22.3734 -3.91304 5.39012 -2.59209 8.24431 -1.95998
0.550842 22.2341 -4.75273 5.12995 -2.76223 7.98403 -2.19519
0.585270 21.9752 -5.62725 4.85489 -2.91193 7.67252 -2.42845
0.619698 21.6261 -6.52033 4.56847 -3.04135 7.33277 -2.65488
0.654125 21.2103 -7.4171 4.27412 -3.15124 6.98211 -2.87001
0.688553 20.7429 -8.30475 3.98058 -3.24258 6.62555 -3.07028
0.722980 20.2321 -9.17272 3.69932 -3.31647 6.26 -3.25296
0.757408 19.6852 -10.0125 3.43635 -3.3744 5.88537 -3.41566
0.791836 19.1124 -10.8176 3.18729 -3.41818 5.51137 -3.55609
0.826263 18.525 -11.5831 2.94213 -3.44953 5.15253 -3.6724
0.860691 17.9281 -12.3063 2.69655 -3.46959 4.8151 -3.76389
0.895119 17.3184 -12.9859 2.45785 -3.47886 4.48991 -3.83099
0.929546 16.6892 -13.6216 2.23708 -3.47781 4.16173 -3.87436
0.963974 16.0406 -14.2132 2.03481 -3.46726 3.82718 -3.89395
0.998402 15.381 -14.7612 1.83778 -3.448 3.50048 -3.88942
1.032829 14.7182 -15.2664 1.6328 -3.42012 3.19774 -3.86137
1.067257 14.0499 -15.7305 1.42274 -3.38293 2.91657 -3.81181
1.101685 13.3659 -16.1549 1.22401 -3.33592 2.63685 -3.74271
1.136112 12.6608 -16.5402 1.04675 -3.27952 2.34417 -3.65447
1.170540 11.9422 -16.8868 0.880971 -3.21443 2.04872 -3.54635
1.204967 11.2239 -17.1956 0.707021 -3.14046 1.77536 -3.41881
1.239395 10.51 -17.4682 0.519132 -3.05638 1.53505 -3.27452
1.273823 9.7908 -17.7057 0.333959 -2.96143 1.31155 -3.1166
1.308250 9.05422 -17.9082 0.1727 -2.85654 1.08009 -2.94581
1.342678 8.30162 -18.075 0.0370712 -2.74351 0.836837 -2.76055
1.377106 7.54826 -18.206 -0.0927676 -2.62298 0.604516 -2.5598
1.411533 6.80812 -18.3026 -0.235619 -2.49356 0.407877 -2.3458
1.445961 6.08014 -18.3667 -0.38782 -2.35369 0.24725 -2.12287
1.480389 5.35116 -18.3988 -0.527023 -2.20396 0.0999463 -1.89382
1.514816 4.61204 -18.3978 -0.63623 -2.04719 -0.0533394 -1.65792
1.549244 3.86869 -18.3628 -0.720961 -1.88584 -0.207434 -1.41308
1.583672 3.13662 -18.2943 -0.801436 -1.71981 -0.339321 -1.15954
1.618099 2.42561 -18.1948 -0.889833 -1.54713 -0.433153 -0.900945
1.652527 1.73156 -18.0659 -0.977826 -1.36695 -0.495555 -0.641644
1.686954 1.04339 -17.9079 -1.04657 -1.18127 -0.546195 -0.38326
1.721382 0.35655 -17.7195 -1.08665 -0.993593 -0.596109 -0.124378
1.755810 -0.321449 -17.5005 -1.10649 -0.805826 -0.637391 0.136493
1.790237 -0.978298 -17.2527 -1.1218 -0.617067 -0.65327 0.397948
1.824665 -1.60847 -16.979 -1.13883 -0.425509 -0.635761 0.655814
1.859093 -2.21697 -16.6809 -1.14889 -0.231372 -0.592406 0.906067
1.893520 -2.81241 -16.3584 -1.1383 -0.0376184 -0.537139 1.1475
1.927948 -3.39712 -16.0104 -1.10215 0.152275 -0.476574 1.38159
1.962376 -3.9644 -15.6375 -1.04813 0.337087 -0.405476 1.60995
1.996803 -4.50455 -15.242 -0.987984 0.51824 -0.314035 1.83185
2.031231 -5.01327 -14.827 -0.926303 0.697491 -0.198063 2.04408
2.065659 -5.49414 -14.3947 -0.857397 0.874337 -0.0622617 2.24291
2.100086 -5.95387 -13.9452 -0.771974 1.04575 0.0849434 2.42632
2.134514 -6.39534 -13.478 -0.666139 1.20836 0.238666 2.59467
2.168941 -6.81492 -12.9935 -0.544342 1.3609 0.400141 2.7495
2.203369 -7.20591 -12.4937 -0.414665 1.50453 0.573507 2.89148
2.237797 -7.56412 -11.9818 -0.281789 1.64096 0.760863 3.01946
2.272224 -7.89062 -11.4601 -0.144057 1.77029 0.960122 3.13101
2.306652 -8.18974 -10.9298 0.00361218 1.89047 1.16669 3.22406
2.341080 -8.46463 -10.3908 0.16442 1.9988 1.37668 3.29822
2.375507 -8.7146 -9.84356 0.33683 2.09384 1.58884 3.35461
2.409935 -8.93603 -9.28971 0.516048 2.17605 1.80399 3.39455
2.444363 -9.12573 -8.73188 0.697866 2.24673 2.02314 3.41814
2.478790 -9.2835 -8.17256 0.881346 2.30644 2.2458 3.42401
2.513218 -9.41193 -7.61318 1.06841 2.35426 2.46964 3.41048
2.547646 -9.51396 -7.05421 1.26119 2.38847 2.69151 3.3771
2.582073 -9.59054 -6.496 1.45963 2.40791 2.90885 3.32525
2.616501 -9.64016 -5.93974 1.66119 2.41277 3.12059 3.25718
2.650928 -9.66065 -5.38758 1.86251 2.40412 3.32694 3.17437
2.685356 -9.65125 -4.842 2.06149 2.38289 3.52826 3.07658
2.719784 -9.61354 -4.30479 2.2581 2.34898 3.72395 2.96232
2.754211 -9.55029 -3.77673 2.45338 2.30141 3.9121 2.83057
2.788639 -9.46367 -3.25803 2.64785 2.23925 4.09024 2.68201
2.823067 -9.35401 -2.7492 2.84048 2.16249 4.25646 2.51899
2.857494 -9.22028 -2.25159 3.02898 2.07211 4.41008 2.34424
2.891922 -9.06163 -1.7672 3.21113 1.9695 4.55142 2.15934
2.926350 -8.87861 -1.29794 3.38583 1.8555 4.68073 1.9643
2.960777 -8.67328 -0.845007 3.55317 1.73006 4.79741 1.75845
2.995205 -8.44816 -0.40878 3.71363 1.59266 4.90001 1.54172
3.029633 -8.20493 0.0106006 3.86703 1.44305 4.98695 1.31541
3.064060 -7.94406 0.412612 4.01222 1.28182 5.05738 1.08185
3.098488 -7.66538 0.796117 4.14751 1.11024 5.11138 0.843262
3.132915 -7.36913 1.15968 4.27156 0.9297 5.14942 0.600954
3.167343 -7.0566 1.50216 4.38385 0.74108 5.1717 0.355297
3.201771 -6.72985 1.82301 4.48452 0.544669 5.17777 0.10649
3.236198 -6.39096 2.12219 4.57378 0.340541 5.16684 -0.144643
3.270626 -6.0413 2.39971 4.65133 0.12909 5.1384 -0.39643
3.305054 -5.68154 2.65518 4.71637 -0.0887306 5.09259 -0.646828
3.339481 -5.31218 2.88788 4.76797 -0.311618 5.03009 -0.894154
3.373909 -4.93414 3.09699 4.80549 -0.538357 4.95162 -1.13747
3.408337 -4.54901 3.28207 4.82881 -0.768125 4.85758 -1.37639
3.442764 -4.15872 3.44315 4.8381 -1.00043 4.74792 -1.61048
3.477192 -3.765 3.58056 4.83351 -1.23479 4.6226 -1.83877
3.511620 -3.36909 3.6946 4.81494 -1.4704 4.4819 -2.05975
3.546047 -2.97181 3.78528 4.78213 -1.70612 4.3266 -2.27174
3.580475 -2.57393 3.8524 4.73486 -1.94068 4.15778 -2.47341
3.614902 -2.17659 3.89576 4.67315 -2.17303 3.97646 -2.66398
3.649330 -1.78127 3.91546 4.59723 -2.40241 3.78336 -2.84313
3.683758 -1.38963 3.91197 4.50743 -2.62829 3.57901 -3.01058
3.718185 -1.00313 3.88592 4.40402 -2.85009 3.36394 -3.16576
3.752613 -0.622893 3.83794 4.28719 -3.06696 3.13895 -3.30776
3.787041 -0.249777 3.76851 4.15714 -3.27787 2.9051 -3.43556
3.821468 0.115379 3.67796 4.0142 -3.48175 2.66365 -3.54832
3.855896 0.47157 3.56668 3.85884 -3.67769 2.41578 -3.64556
3.890324 0.817604 3.43522 3.69163 -3.86504 2.16249 -3.72711
3.924751 1.15224 3.28439 3.51313 -4.04329 1.90469 -3.79296
3.959179 1.47438 3.1151 3.3239 -4.21194 1.64328 -3.84299
3.993607 1.78313 2.92825 3.12446 -4.37033 1.37928 -3.87693
4.028034 2.07777 2.72468 2.9154 -4.51775 1.11387 -3.89447
4.062462 2.35761 2.50515 2.69737 -4.65346 0.84829 -3.89538
4.096889 2.62193 2.27046 2.4711 -4.77689 0.58372 -3.87967
4.131317 2.86991 2.0215 2.23738 -4.8876 0.321213 -3.84757
4.165745 3.10076 1.75932 1.99695 -4.98526 0.0617295 -3.79944
4.200172 3.31379 1.48504 1.75057 -5.06954 -0.193792 -3.73563
4.234600 3.50846 1.1998 1.49903 -5.1401 -0.444356 -3.65643
4.269028 3.68436 0.904669 1.24315 -5.19655 -0.688902 -3.56208
4.303455 3.84116 0.600671 0.983821 -5.23857 -0.926352 -3.45289
4.337883 3.97849 0.288827 0.721925 -5.26596 -1.15569 -3.32934
4.372311 4.096 -0.029791 0.458338 -5.27863 -1.37602 -3.19206
4.406738 4.19335 -0.354031 0.193891 -5.27655 -1.58655 -3.04179
4.441166 4.27028 -0.68269 -0.0705983 -5.25973 -1.78656 -2.87933
4.475594 4.32666 -1.01456 -0.334292 -5.22816 -1.97534 -2.7054
4.510021 4.36245 -1.34846 -0.596311 -5.18185 -2.15217 -2.52071
4.544449 4.37771 -1.68327 -0.855744 -5.12086 -2.31632 -2.32598
4.578876 4.37252 -2.0179 -1.11168 -5.04535 -2.46713 -2.12198
4.613304 4.34698 -2.35125 -1.36327 -4.95557 -2.60402 -1.90964
4.647732 4.30122 -2.6822 -1.60968 -4.85181 -2.72653 -1.68995
4.682159 4.23544 -3.00963 -1.85017 -4.73445 -2.8343 -1.46393
4.716587 4.1499 -3.3324 -2.08397 -4.60382 -2.92703 -1.23259
4.751015 4.04496 -3.64942 -2.31032 -4.46033 -3.00445 -0.996905
4.785442 3.92105 -3.95964 -2.52847 -4.30439 -3.0663 -0.757808
4.819870 3.77865 -4.26206 -2.73767 -4.13648 -3.11239 -0.516266
4.854298 3.61827 -4.55571 -2.93722 -3.95715 -3.14258 -0.273287
4.888725 3.44046 -4.83963 -3.12647 -3.76699 -3.15685 -0.0299237
4.923153 3.24578 -5.11291 -3.30485 -3.56663 -3.15527 0.212757
4.957581 3.0349 -5.3746 -3.4718 -3.35672 -3.13799 0.453713
4.992008 2.80851 -5.62385 -3.62679 -3.13792 -3.10521 0.691946
5.026436 2.56736 -5.85984 -3.76931 -2.91092 -3.05716 0.926504
5.060863 2.31226 -6.08179 -3.8989 -2.67645 -2.9941 1.15646
5.095291 2.04403 -6.28901 -4.01512 -2.43527 -2.91636 1.38089
5.129719 1.76354 -6.48082 -4.11761 -2.18819 -2.82436 1.59887
5.164146 1.47163 -6.65661 -4.20609 -1.93601 -2.71856 1.8095
5.198574 1.16923 -6.81578 -4.2803 -1.67954 -2.59953 2.01191
5.233002 0.857276 -6.95777 -4.34004 -1.41961 -2.46788 2.20527
5.267429 0.536747 -7.08211 -4.38513 -1.15704 -2.32425 2.38883
5.301857 0.20865 -7.18836 -4.41544 -0.892672 -2.16929 2.5619
5.336285 -0.125991 -7.27617 -4.43087 -0.627358 -2.00371 2.7238
5.370712 -0.466141 -7.34523 -4.43139 -0.361962 -1.82824 2.87392
5.405140 -0.810768 -7.39529 -4.41704 -0.0973448 -1.64368 3.01166
5.439568 -1.15883 -7.42616 -4.38791 0.165639 -1.45087 3.13648
5.473995 -1.50927 -7.43768 -4.34414 0.426149 -1.25069 3.24791
5.508423 -1.86103 -7.42975 -4.2859 0.683362 -1.04405 3.34555
5.542850 -2.21304 -7.40234 -4.21342 0.936466 -0.831833 3.42903
5.577278 -2.56423 -7.35547 -4.12696 1.18466 -0.61497 3.4981
5.611706 -2.91353 -7.28923 -4.02681 1.42715 -0.39438 3.55251
5.646133 -3.2599 -7.20377 -3.91333 1.66317 -0.171004 3.5921
5.680561 -3.60229 -7.09928 -3.78694 1.89197 0.0541978 3.61673
5.714989 -3.93969 -6.97602 -3.64807 2.11283 0.280255 3.62636
5.749416 -4.27109 -6.83427 -3.49723 2.32507 0.506195 3.62099
5.783844 -4.5955 -6.6744 -3.33493 2.52802 0.731058 3.6007
5.818272 -4.91193 -6.4968 -3.16173 2.72106 0.953902 3.56563
5.852699 -5.21946 -6.30194 -2.97822 2.9036 1.1738 3.51598
5.887127 -5.51715 -6.09033 -2.78501 3.07507 1.38986 3.45199
5.921555 -5.80412 -5.86253 -2.58276 3.23495 1.60117 3.37398
5.955982 -6.07951 -5.61914 -2.37216 3.38275 1.80686 3.28228
5.990410 -6.34252 -5.3608 -2.15392 3.51804 2.00609 3.17733
6.024837 -6.59235 -5.08818 -1.92879 3.64041 2.19803 3.05958
6.059265 -6.82825 -4.80202 -1.69751 3.74952 2.38189 2.92956
6.093693 -7.04952 -4.50308 -1.46084 3.84505 2.55692 2.78782
6.128120 -7.25549 -4.19215 -1.21958 3.92674 2.72243 2.63499
6.162548 -7.44553 -3.87007 -0.97451 3.99435 2.87775 2.47171
6.196976 -7.61908 -3.53771 -0.726449 4.04771 3.02226 2.29867
6.231403 -7.77561 -3.19596 -0.476216 4.08669 3.15538 2.11659
6.265831 -7.91464 -2.84573 -0.224637 4.11121 3.27659 1.92623
6.300259 -8.03574 -2.48796 0.0274619 4.12124 3.38539 1.72838
6.334686 -8.13854 -2.1236 0.279257 4.11679 3.48135 1.52386
6.369114 -8.2227 -1.75364 0.529931 4.09792 3.56412 1.31351
6.403542 -8.28795 -1.37907 0.778673 4.06474 3.63336 1.09818
6.437969 -8.33407 -1.0009 1.02468 4.0174 3.68883 0.878754
6.472397 -8.36089 -0.620128 1.26715 3.95608 3.7303 0.656114
6.506824 -8.36829 -0.237791 1.50531 3.88104 3.75763 0.431158
6.541252 -8.35621 0.145093 1.73839 3.79255 3.77072 0.204788
6.575680 -8.32466 0.5275 1.96564 3.69095 3.76952 -0.0220891
6.610107 -8.27367 0.908408 2.18633 3.57661 3.75406 -0.248567
6.644535 -8.20335 1.2868 2.39977 3.44994 3.72442 -0.473747
6.678963 -8.11385 1.66166 2.60528 3.31138 3.68072 -0.696737
6.713390 -8.00538 2.03199 2.80221 3.16141 3.62315 -0.916659
6.747818 -7.8782 2.3968 2.98995 3.00056 3.55196 -1.13265
6.782246 -7.73261 2.75512 3.16789 2.82938 3.46744 -1.34387
6.816673 -7.56899 3.106 3.33549 2.64845 3.36993 -1.54949
6.851101 -7.38774 3.44851 3.49222 2.45839 3.25982 -1.74871
6.885529 -7.18932 3.78173 3.63761 2.25983 3.13755 -1.94077
6.919956 -6.97423 4.10479 3.7712 2.05346 3.00363 -2.12491
6.954384 -6.74302 4.41683 3.89258 1.83995 2.85857 -2.30045
6.988811 -6.49629 4.71703 4.0014 1.62001 2.70296 -2.46669
7.023239 -6.23467 5.00458 4.09733 1.39439 2.53741 -2.62302
7.057667 -5.95883 5.27875 4.18008 1.16381 2.36258 -2.76883
7.092094 -5.6695 5.5388 4.24941 0.929034 2.17914 -2.90359
7.126522 -5.36741 5.78407 4.30513 0.690841 1.98782 -3.02679
7.160950 -5.05336 6.0139 4.34708 0.450007 1.78936 -3.13797
7.195377 -4.72816 6.2277 4.37514 0.207316 1.58453 -3.23671
7.229805 -4.39265 6.42491 4.38927 -0.0364435 1.37413 -3.32267
7.264233 -4.04771 6.60503 4.38944 -0.280484 1.15896 -3.39553
7.298660 -3.69422 6.76759 4.37568 -0.524017 0.939871 -3.45504
7.333088 -3.33312 6.91218 4.34805 -0.766261 0.717688 -3.50098
7.367516 -2.96533 7.03843 4.30666 -1.00644 0.493267 -3.5332
