0.950000 3.93773e-10 -1.3402e-10 
0.956886 4.34338e-09 -1.18772e-09 
0.963771 -5.37368e-09 9.37091e-09 
0.970657 -1.699e-08 -7.82689e-09 
0.977542 -1.54608e-09 -2.78915e-08 
0.984428 2.74806e-08 -2.66973e-08 
0.991313 4.96188e-08 -3.18704e-09 
0.998199 5.32823e-08 3.1826e-08 
1.005084 3.65459e-08 6.58002e-08 
1.011970 3.66944e-09 8.91991e-08 
1.018855 -3.83456e-08 9.67085e-08 
1.025741 -8.21231e-08 8.68128e-08 
1.032626 -1.21247e-07 6.08129e-08 
1.039512 -1.50856e-07 2.18026e-08 
1.046397 -1.67783e-07 -2.61923e-08 
1.053283 -1.70428e-07 -7.88624e-08 
1.060168 -1.58522e-07 -1.32062e-07 
1.067054 -1.3284e-07 -1.82088e-07 
1.073940 -9.49221e-08 -2.25843e-07 
1.080825 -4.6825e-08 -2.60892e-07 
1.087711 9.09151e-09 -2.85474e-07 
1.094596 7.03367e-08 -2.9846e-07 
1.101482 1.34424e-07 -2.99295e-07 
1.108367 1.9897e-07 -2.87923e-07 
1.115253 2.6177e-07 -2.64709e-07 
1.122138 3.20846e-07 -2.30364e-07 
1.129024 3.74472e-07 -1.85867e-07 
1.135909 4.21195e-07 -1.32404e-07 
1.142795 4.59833e-07 -7.13014e-08 
1.149680 4.89472e-07 -3.97771e-09 
1.156566 5.09453e-07 6.81034e-08 
1.163451 5.19353e-07 1.43471e-07 
1.170337 5.18973e-07 2.20678e-07 
1.177222 5.08305e-07 2.98327e-07 
1.184108 4.87523e-07 3.75093e-07 
1.190993 4.56953e-07 4.49734e-07 
1.197879 4.17051e-07 5.21106e-07 
1.204765 3.68388e-07 5.88172e-07 
1.211650 3.11627e-07 6.50005e-07 
1.218536 2.47504e-07 7.05789e-07 
1.225421 1.76814e-07 7.54824e-07 
1.232307 1.00394e-07 7.96521e-07 
1.239192 1.91063e-08 8.30401e-07 
1.246078 -6.61673e-08 8.56089e-07 
1.252963 -1.54543e-07 8.73313e-07 
1.259849 -2.45141e-07 8.81894e-07 
1.266734 -3.37096e-07 8.81746e-07 
1.273620 -4.29565e-07 8.72865e-07 
1.280505 -5.21731e-07 8.55323e-07 
1.287391 -6.12811e-07 8.29264e-07 
1.294276 -7.02059e-07 7.94897e-07 
1.301162 -7.88771e-07 7.52488e-07 
1.308047 -8.72285e-07 7.02356e-07 
1.314933 -9.51987e-07 6.44864e-07 
1.321819 -1.02731e-06 5.80416e-07 
1.328704 -1.09773e-06 5.09452e-07 
1.335590 -1.16279e-06 4.32438e-07 
1.342475 -1.22206e-06 3.49866e-07 
1.349361 -1.27517e-06 2.62247e-07 
1.356246 -1.3218e-06 1.70107e-07 
1.363132 -1.36167e-06 7.39834e-08 
1.370017 -1.39456e-06 -2.55813e-08 
1.376903 -1.42027e-06 -1.2804e-07 
1.383788 -1.43868e-06 -2.32845e-07 
1.390674 -1.44968e-06 -3.39453e-07 
1.397559 -1.45321e-06 -4.47325e-07 
1.404445 -1.44925e-06 -5.55931e-07 
1.411330 -1.43783e-06 -6.64751e-07 
1.418216 -1.41898e-06 -7.73278e-07 
1.425101 -1.39279e-06 -8.81019e-07 
1.431987 -1.35939e-06 -9.87497e-07 
1.438873 -1.3189e-06 -1.09225e-06 
1.445758 -1.27149e-06 -1.19484e-06 
1.452644 -1.21737e-06 -1.29484e-06 
1.459529 -1.15674e-06 -1.39185e-06 
1.466415 -1.08984e-06 -1.48549e-06 
1.473300 -1.01693e-06 -1.5754e-06 
1.480186 -9.38269e-07 -1.66125e-06 
1.487071 -8.54152e-07 -1.74271e-06 
1.493957 -7.64876e-07 -1.81949e-06 
1.500842 -6.70752e-07 -1.89133e-06 
1.507728 -5.721e-07 -1.95798e-06 
1.514613 -4.69251e-07 -2.01922e-06 
1.521499 -3.62541e-07 -2.07483e-06 
1.528384 -2.52312e-07 -2.12465e-06 
1.535270 -1.3891e-07 -2.16851e-06 
1.542155 -2.26841e-08 -2.20627e-06 
1.549041 9.60145e-08 -2.23783e-06 
1.555927 2.16834e-07 -2.26308e-06 
1.562812 3.39425e-07 -2.28196e-06 
1.569698 4.63436e-07 -2.2944e-06 
1.576583 5.88521e-07 -2.30037e-06 
1.583469 7.14336e-07 -2.29985e-06 
1.590354 8.40543e-07 -2.29285e-06 
1.597240 9.66807e-07 -2.27937e-06 
1.604125 1.0928e-06 -2.25946e-06 
1.611011 1.2182e-06 -2.23316e-06 
1.617896 1.34269e-06 -2.20054e-06 
1.624782 1.46596e-06 -2.16168e-06 
1.631667 1.58772e-06 -2.11667e-06 
1.638553 1.70767e-06 -2.06562e-06 
1.645438 1.82553e-06 -2.00865e-06 
1.652324 1.94104e-06 -1.94588e-06 
1.659209 2.05392e-06 -1.87746e-06 
1.666095 2.16393e-06 -1.80354e-06 
1.672980 2.27082e-06 -1.72428e-06 
1.679866 2.37436e-06 -1.63986e-06 
1.686752 2.47432e-06 -1.55045e-06 
1.693637 2.57051e-06 -1.45624e-06 
1.700523 2.66273e-06 -1.35742e-06 
1.707408 2.75077e-06 -1.2542e-06 
1.714294 2.83447e-06 -1.14677e-06 
1.721179 2.91366e-06 -1.03536e-06 
1.728065 2.98818e-06 -9.20178e-07 
1.734950 3.0579e-06 -8.01443e-07 
1.741836 3.12267e-06 -6.79382e-07 
1.748721 3.18239e-06 -5.5422e-07 
1.755607 3.23693e-06 -4.26189e-07 
1.762492 3.2862e-06 -2.95519e-07 
1.769378 3.33011e-06 -1.62444e-07 
1.776263 3.36859e-06 -2.71983e-08 
1.783149 3.40155e-06 1.09983e-07 
1.790034 3.42896e-06 2.48864e-07 
1.796920 3.45076e-06 3.8921e-07 
1.803806 3.46691e-06 5.30786e-07 
