5.462500 4.01787e-06 -6.99793e-06 
5.476271 4.21119e-06 -6.90228e-06 
5.490042 4.40198e-06 -6.80143e-06 
5.503813 4.59009e-06 -6.69544e-06 
5.517584 4.77539e-06 -6.58439e-06 
5.531355 4.95774e-06 -6.46837e-06 
5.545126 5.13702e-06 -6.34745e-06 
5.558897 5.3131e-06 -6.22174e-06 
5.572668 5.48586e-06 -6.09132e-06 
5.586440 5.65517e-06 -5.95628e-06 
5.600211 5.82092e-06 -5.81672e-06 
5.613982 5.98299e-06 -5.67275e-06 
5.627753 6.14127e-06 -5.52447e-06 
5.641524 6.29565e-06 -5.37198e-06 
5.655295 6.44602e-06 -5.2154e-06 
5.669066 6.59229e-06 -5.05482e-06 
5.682837 6.73434e-06 -4.89037e-06 
5.696608 6.87208e-06 -4.72217e-06 
5.710379 7.00543e-06 -4.55033e-06 
5.724150 7.13428e-06 -4.37497e-06 
5.737921 7.25856e-06 -4.19621e-06 
5.751692 7.37818e-06 -4.01418e-06 
5.765463 7.49305e-06 -3.829e-06 
5.779234 7.60311e-06 -3.64081e-06 
5.793005 7.70829e-06 -3.44973e-06 
5.806776 7.8085e-06 -3.25589e-06 
5.820547 7.90369e-06 -3.05942e-06 
5.834319 7.99379e-06 -2.86047e-06 
5.848090 8.07875e-06 -2.65916e-06 
5.861861 8.15851e-06 -2.45563e-06 
5.875632 8.23301e-06 -2.25001e-06 
5.889403 8.30222e-06 -2.04246e-06 
5.903174 8.36609e-06 -1.83309e-06 
5.916945 8.42458e-06 -1.62207e-06 
5.930716 8.47765e-06 -1.40952e-06 
5.944487 8.52526e-06 -1.19558e-06 
5.958258 8.5674e-06 -9.80408e-07 
5.972029 8.60404e-06 -7.64134e-07 
5.985800 8.63514e-06 -5.46904e-07 
5.999571 8.6607e-06 -3.28859e-07 
6.013342 8.68071e-06 -1.10143e-07 
6.027113 8.69514e-06 1.09102e-07 
6.040884 8.70399e-06 3.28733e-07 
6.054655 8.70727e-06 5.48608e-07 
6.068427 8.70497e-06 7.68584e-07 
6.082198 8.69709e-06 9.8852e-07 
6.095969 8.68365e-06 1.20827e-06 
6.109740 8.66465e-06 1.42771e-06 
6.123511 8.6401e-06 1.64668e-06 
6.137282 8.61003e-06 1.86504e-06 
6.151053 8.57446e-06 2.08267e-06 
6.164824 8.53341e-06 2.29941e-06 
6.178595 8.48692e-06 2.51514e-06 
6.192366 8.435e-06 2.72972e-06 
6.206137 8.3777e-06 2.94302e-06 
6.219908 8.31506e-06 3.15489e-06 
6.233679 8.24712e-06 3.36521e-06 
6.247450 8.17392e-06 3.57385e-06 
6.261221 8.09551e-06 3.78067e-06 
6.274992 8.01194e-06 3.98555e-06 
6.288763 7.92327e-06 4.18837e-06 
6.302534 7.82954e-06 4.38899e-06 
6.316306 7.73084e-06 4.5873e-06 
6.330077 7.62721e-06 4.78317e-06 
6.343848 7.51872e-06 4.97649e-06 
6.357619 7.40544e-06 5.16713e-06 
6.371390 7.28744e-06 5.35498e-06 
6.385161 7.1648e-06 5.53993e-06 
6.398932 7.03759e-06 5.72186e-06 
6.412703 6.9059e-06 5.90067e-06 
6.426474 6.7698e-06 6.07625e-06 
6.440245 6.62938e-06 6.2485e-06 
6.454016 6.48472e-06 6.4173e-06 
6.467787 6.33592e-06 6.58256e-06 
6.481558 6.18307e-06 6.74419e-06 
6.495329 6.02625e-06 6.90208e-06 
6.509100 5.86557e-06 7.05615e-06 
6.522871 5.70112e-06 7.2063e-06 
6.536642 5.533e-06 7.35245e-06 
6.550414 5.36132e-06 7.49451e-06 
6.564185 5.18617e-06 7.63239e-06 
6.577956 5.00767e-06 7.76603e-06 
6.591727 4.82591e-06 7.89533e-06 
6.605498 4.64102e-06 8.02023e-06 
6.619269 4.45309e-06 8.14066e-06 
6.633040 4.26224e-06 8.25654e-06 
6.646811 4.06858e-06 8.36781e-06 
6.660582 3.87224e-06 8.4744e-06 
6.674353 3.67331e-06 8.57627e-06 
6.688124 3.47192e-06 8.67334e-06 
6.701895 3.2682e-06 8.76557e-06 
6.715666 3.06225e-06 8.8529e-06 
6.729437 2.85419e-06 8.93528e-06 
6.743208 2.64416e-06 9.01268e-06 
6.756979 2.43226e-06 9.08504e-06 
6.770750 2.21863e-06 9.15232e-06 
6.784521 2.00338e-06 9.2145e-06 
6.798293 1.78665e-06 9.27154e-06 
6.812064 1.56854e-06 9.3234e-06 
6.825835 1.3492e-06 9.37006e-06 
6.839606 1.12874e-06 9.41149e-06 
6.853377 9.07297e-07 9.44768e-06 
6.867148 6.84986e-07 9.4786e-06 
6.880919 4.61938e-07 9.50425e-06 
6.894690 2.38278e-07 9.52459e-06 
6.908461 1.4134e-08 9.53964e-06 
6.922232 -2.10369e-07 9.54938e-06 
6.936003 -4.35104e-07 9.55381e-06 
6.949774 -6.59946e-07 9.55292e-06 
6.963545 -8.84769e-07 9.54673e-06 
6.977316 -1.10945e-06 9.53523e-06 
6.991087 -1.33385e-06 9.51843e-06 
7.004858 -1.55787e-06 9.49636e-06 
7.018629 -1.78136e-06 9.46901e-06 
7.032401 -2.00422e-06 9.43641e-06 
7.046172 -2.2263e-06 9.39858e-06 
7.059943 -2.44751e-06 9.35554e-06 
7.073714 -2.6677e-06 9.30732e-06 
7.087485 -2.88676e-06 9.25394e-06 
7.101256 -3.10458e-06 9.19543e-06 
7.115027 -3.32102e-06 9.13184e-06 
7.128798 -3.53599e-06 9.0632e-06 
7.142569 -3.74935e-06 8.98954e-06 
7.156340 -3.96099e-06 8.91091e-06 
7.170111 -4.1708e-06 8.82736e-06 
7.183882 -4.37867e-06 8.73893e-06 
7.197653 -4.58448e-06 8.64566e-06 
7.211424 -4.78812e-06 8.54762e-06 
7.225195 -4.98949e-06 8.44486e-06 
7.238966 -5.18847e-06 8.33743e-06 
7.252737 -5.38497e-06 8.2254e-06 
7.266508 -5.57887e-06 8.10883e-06 
7.280280 -5.77008e-06 7.98777e-06 
7.294051 -5.95848e-06 7.8623e-06 
7.307822 -6.14399e-06 7.73249e-06 
7.321593 -6.32651e-06 7.5984e-06 
7.335364 -6.50594e-06 7.46011e-06 
7.349135 -6.68218e-06 7.3177e-06 
7.362906 -6.85515e-06 7.17124e-06 
7.376677 -7.02474e-06 7.02081e-06 
7.390448 -7.19089e-06 6.86649e-06 
7.404219 -7.35349e-06 6.70836e-06 
7.417990 -7.51247e-06 6.54651e-06 
7.431761 -7.66774e-06 6.38103e-06 
7.445532 -7.81923e-06 6.212e-06 
7.459303 -7.96685e-06 6.03952e-06 
7.473074 -8.11053e-06 5.86367e-06 
7.486845 -8.25019e-06 5.68454e-06 
7.500616 -8.38577e-06 5.50224e-06 
7.514388 -8.5172e-06 5.31686e-06 
7.528159 -8.64441e-06 5.12849e-06 
7.541930 -8.76733e-06 4.93723e-06 
